SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0.9621754209229036,0.9983513871808745,1.3167394047490868,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1,-1.1552834925186746,0.5147684601325326,-0.8717925813277682,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.2879383306831464,0.37683930911874425,1.1201924145065276,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1.0843365120829946,1.5085230662318745,1.8389896846584681,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.2064976032430856,1.6879971422498155,2.152670739793057,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.247217966963116,-1.3331498040521963,-0.3111373283530338,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.8400143297628127,-0.3709693409560109,0.2644740255627167,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,-1.1145631287986442,-1.505976692069473,-0.967816043564116,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0.6771328748826912,0.7789941831589463,0.8292984571183538,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1.2064976032430856,1.2093996062019723,1.9229467940707217,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,0.9214550572028734,-0.26461433294537917,0.36720346816199834,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1.5729808767233588,1.1512367111961581,2.1567296226443067,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
0,1.6137012404433893,-1.4843733310673135,-0.42066098789897166,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,0.14776814652229667,-0.1349941669324214,-0.019934542921830258,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-0.30015585439803716,-1.4561227820644893,-0.7873281115591083,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1.6137012404433893,1.6647319842474897,2.6639576241748797,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.14776814652229667,-1.5126238800701375,-0.7058636856370241,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-1.2774445836787656,-0.0651986929254444,-0.9780735464218926,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,1.6137012404433893,1.3539759452164248,2.3225041043135355,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,1.0843365120829946,-1.4926823160681442,-0.4815442306677105,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-1.0331224013585834,0.8222009051632655,-0.7072313526847276,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2774445836787656,0.31036742911209936,-0.973088179441554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-0.0965540357978854,1.42044782522307,0.424755779895201,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.2879383306831464,-1.502653098069141,-0.4586468371916413,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.247217966963116,0.1342169470944904,0.8080775587330182,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1.6137012404433893,0.6543594081464871,1.597133208674246,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,-0.9924020376385531,0.3402797751150897,-0.7265331053740922,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.2064976032430856,0.6560212051466532,1.2853712992356277,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.4100994218432374,1.5434208032353631,2.31668048978783,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.0738427650786138,-0.6651074099854147,-0.8862413219123783,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5322605130033284,0.5264010391336954,1.4031671385055788,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
1,-0.5037576729981889,0.5297246331340278,-0.29362236648405604,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.1145631287986442,0.36022133911708304,-0.8282037089687,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.3408762181180675,-0.23802558094272108,-0.4023518967764886,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,-0.8702409464784621,-0.6883725679877406,-0.7923796559772391,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6137012404433893,1.5234792392333694,2.507006800877931,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,1.369379058123207,-0.21808401694072754,0.6754800325435655,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
0,0.5142514200025698,0.5396954151350245,0.5531841275037508,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,1.4915401492832983,-1.4976677070686424,-0.389491414698889,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.7073594915983407,0.6925807391503077,-0.4121461575697205,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.1779947632379461,-0.1732154979362424,-0.2793942173587529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1.5322605130033284,1.6879971422498155,2.579978455616695,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,0.14776814652229667,0.358559542116917,0.17665656561259024,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
1,-0.6666391278783103,0.7258166791536301,-0.4406245149662574,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.5851984004382496,0.6792863631489789,-0.3202256964764832,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.06632741908223598,1.0930738161903437,0.40933643688964005,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.3920903288424788,-0.6534748309842519,-0.10177397432473648,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
0,0.6364125111626608,0.20567421810163386,0.595361214523254,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0,0.5956921474426305,1.4885815022298807,1.2550840918727733,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0.26992923768238775,0.8238627021634315,0.5270881578677298,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
0,-0.8702409464784621,-1.4577845790646555,-0.9165285292752327,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.0331224013585834,-1.4893587220678117,-0.9407053532152827,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.1960038562387048,-1.3348116010523623,-0.9676836886885318,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.9924020376385531,0.06442147308751339,-0.7503349238333202,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.2774445836787656,-1.505976692069473,-0.9971988259438118,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.015113308357824713,0.9983513871808745,0.3758065350749723,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0,1.125056875803025,0.03617092408468901,0.7273190254807164,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,-0.9109613101984924,-1.4893587220678117,-0.9229477407410672,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1.5729808767233588,-1.3331498040521963,-0.25129086544303797,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.1552834925186746,-1.4760643460664828,-0.9720955178746724,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-1.2774445836787656,0.14917312009598557,-0.9752279165968321,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.43281069256250915,-0.44907379996381874,-0.056530666020865795,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,1.0843365120829946,1.15456030519649,1.6241556624393567,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-0.38159658183809786,-0.3493659799538514,-0.46685283947786266,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,1.6137012404433893,-1.5076384890696393,-0.34557165515086036,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.4223169455581282,-0.28289409994720643,-0.43568326627778003,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0,-1.2774445836787656,-1.3165318340505352,-0.9946840833077116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.4915401492832983,-1.3564149620545218,-0.24998937583312658,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.7178532386027215,-0.9758634490164798,-0.23419502734674352,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,-1.2774445836787656,-1.3148700370503688,-0.9946620241617811,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2367242199587352,-0.6567984249845842,-0.96322774121053,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.7073594915983407,0.35191235411625243,-0.5140594117695659,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.055833672077855064,-1.4744025490663168,-0.7370553179830374,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2774445836787656,-1.4827115340671475,-0.9968899979007819,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.369379058123207,1.3373579752147637,2.141288220492815,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-1.318164947398796,-0.28954128794787104,-1.005779833710855,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,-1.1960038562387048,-0.33440980695235617,-0.9310213881517044,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.9924020376385531,-1.4876969250676457,-0.9433083324351056,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.2879383306831464,0.27546969210861083,1.0627724576489088,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.1779947632379461,-1.4710789550659844,-0.7573717913852144,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.002895784642934,1.1961052302006432,1.6346999341942323,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.748079855318371,0.7474200401557899,-0.45050701234321217,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.5444780367182193,-1.4893587220678117,-0.8409980136085075,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-0.9109613101984924,0.5047976781315361,-0.6275978358748916,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.758573602322752,-0.5022513039691348,0.12071457153232866,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.4100994218432374,0.0295237360840249,0.9013877460198897,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.8702409464784621,-1.4727407520661506,-0.8951311577224513,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,1.6137012404433893,-0.12668518193159078,1.0011833222103876,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.369379058123207,-1.4760643460664828,-0.4059916558550545,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,-0.5851984004382496,0.7839795741594444,-0.2825486752268434,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,-0.9516816739185228,-1.504314895069307,-0.9268742687167323,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,-0.9516816739185228,0.3469269631157543,-0.7261360407473397,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.6364125111626608,1.5517297882361936,1.3391514970146805,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.9109613101984924,0.179085466098976,-0.6812897970702215,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9516816739185228,0.9966895901807084,-0.6131711544362122,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.7888002190384014,1.0066603721817051,-0.43665386869873096,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1552834925186746,0.45494376812655235,-0.8601674114222879,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.1552834925186746,0.18074726309914202,-0.9008003582266418,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6137012404433893,0.9052907551715716,1.850614854563948,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.758573602322752,0.6892571451499756,0.9451089732545418,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.0843365120829946,-0.788080387997708,0.07630951077382452,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.9109613101984924,0.6925807391503077,-0.6467231153968107,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1.1657772395230555,0.5779167461388456,1.1581562046532667,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.880734693482843,0.6526976111463211,0.9725064325004744,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0.025607055362205634,-0.12834697893175703,-0.10847995468767015,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.21871512695797646,-1.479387940066815,-0.7683351869127735,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1,-1.2774445836787656,0.47987072312904416,-0.9708381465566224,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.38159658183809786,1.0149693571825356,-0.038309811482105466,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-1.2774445836787656,-1.4926823160681442,-0.9970223527763662,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.5142514200025698,0.6510358141461546,0.6963259254480794,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,0.26992923768238775,-1.4926823160681442,-0.6286566748795653,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.1145631287986442,0.17410007509847744,-0.8525128877843341,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
0,1.6137012404433893,0.5829021371393436,1.5597650154676357,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,1.0436161483629645,0.06774506708784545,0.7458928263543678,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1.5322605130033284,-0.6700928009859131,0.343423708848701,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.1657772395230555,1.1196625681930017,1.705377437756203,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,-1.2367242199587352,0.19736523310080326,-0.9487790006259199,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5549717837226001,-1.3231790220511994,-0.49140466889873446,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.2774445836787656,-0.4922805219681379,-0.9837427469260833,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.4223169455581282,0.14917312009598557,-0.32018157818462184,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.6364125111626608,1.2542681252064576,1.157891494902098,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,1.2879383306831464,0.7241548821534641,1.4792050145287106,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.6137012404433893,-1.3447823830533592,-0.2808060026983179,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.8295205827584317,-0.2130986259402292,-0.6790618233312206,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1,0.06632741908223598,0.9800716201790471,0.4137482660757806,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,1.6137012404433893,0.13255515009432434,1.1508105090583425,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,-0.13727439951791576,0.6992279271509723,0.07081678343707967,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.025607055362205634,-1.4843733310673135,-0.7320037735649065,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.2774445836787656,-1.4760643460664828,-0.9968017613170591,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.2064976032430856,1.5301264272340338,2.012330453381928,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,0.35136996512244845,0.27380789510844483,0.31829834163363074,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.2879383306831464,1.1728400721983174,1.7534663758851343,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-1.1552834925186746,0.6011819041411709,-0.8647777729218048,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,-0.3408762181180675,0.6510358141461546,-0.1507452782908961,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.748079855318371,-1.502653098069141,-0.8758514641790174,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1960038562387048,-1.4893587220678117,-0.9800588695556558,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-1.1552834925186746,1.1645310871974868,-0.8104019782026232,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.5851984004382496,-0.9891578250178088,-0.7618056797172855,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.9924020376385531,0.04946530008601819,-0.7646954278342075,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.10704778280226633,-1.3780183230566818,-0.6541129292835961,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2774445836787656,0.3735157151184122,-0.9722499318961872,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.369379058123207,-1.3115464430500368,-0.26732786453465873,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.9924020376385531,-0.6717545979860794,-0.8542555603128597,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
0,1.5729808767233588,1.3074456292117733,2.2643782547861346,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,0.43281069256250915,0.9235705221733989,0.7761579745712915,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,-1.2367242199587352,0.966777244177718,-0.9304037320656446,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.13727439951791576,1.219370388202969,0.2950921201145318,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.7073594915983407,0.6493740171459885,-0.4285361029962324,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1.3286586944031769,0.9900424021800438,1.6760608328142994,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0.10704778280226633,1.0216165451832002,0.5022716186956895,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.2879383306831464,1.1811490571991479,1.9077039242326062,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
0,1.0436161483629645,-0.3078210549496983,0.3914023512479789,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,-0.5851984004382496,-0.49560411596847015,-0.6238257219207415,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.4100994218432374,0.8238627021634315,1.805923024908345,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1.247217966963116,-1.51594747407047,-0.48648547935618786,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1.125056875803025,1.1645310871974868,1.6350308213831928,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.9516816739185228,0.6526976111463211,-0.6826133458260636,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,1.5322605130033284,1.6049072922415093,2.4659106120090324,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.7073594915983407,1.2077378092018058,-0.3422186649693936,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.6364125111626608,-1.4893587220678117,-0.5925237938450747,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.8295205827584317,0.31202922611226586,-0.6786868178503985,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,1.5729808767233588,0.9052907551715716,1.8994979219463848,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
